,Date,S1,C1,S2,C2,S3,C3,S4,C4,VRE,Load,Price
409,1/18/2050,0.289169123,0.957278026,0.553630494,0.832762436,0.77078749,0.637092336,0.922085359,0.386986551,25285.5,16507,29.25
410,1/18/2050,0.289855665,0.95707037,0.554824536,0.831967387,0.772156584,0.635432301,0.92319184,0.384339468,25583,15792.6,29.25
411,1/18/2050,0.290542057,0.956862223,0.556017437,0.831170626,0.773522104,0.633769323,0.924290722,0.38168922,24315.8,15438.8,29.25
412,1/18/2050,0.2912283,0.956653583,0.557209193,0.830372155,0.774884041,0.632103411,0.925381996,0.379035831,21370.8,15491.2,29.69
413,1/18/2050,0.291914393,0.956444451,0.558399802,0.829571975,0.776242391,0.630434572,0.926465653,0.376379322,18246,15977.6,30.98
414,1/18/2050,0.292600336,0.956234827,0.559589262,0.828770087,0.777597147,0.628762815,0.927541684,0.373719715,15880.4,17758,30.98
415,1/18/2050,0.293286128,0.956024711,0.560777571,0.827966494,0.778948302,0.627088146,0.928610079,0.371057031,15352.1,20997.9,30.98
416,1/18/2050,0.293971769,0.955814103,0.561964726,0.827161198,0.780295851,0.625410573,0.929670831,0.368391294,20310,23037.1,27.57
417,1/18/2050,0.29465726,0.955603003,0.563150724,0.826354199,0.781639787,0.623730105,0.930723931,0.365722523,28800.3,34530.4,1.47
418,1/18/2050,0.295342598,0.955391412,0.564335564,0.825545499,0.782980104,0.622046748,0.93176937,0.363050743,30563.3,35485.2,1.47
419,1/18/2050,0.296027785,0.955179329,0.565519242,0.824735101,0.784316795,0.620360512,0.932807138,0.360375974,29080.6,34002.5,1.47
420,1/18/2050,0.296712819,0.954966755,0.566701756,0.823923006,0.785649855,0.618671403,0.933837229,0.357698239,28798.3,33438.9,1.47
421,1/18/2050,0.297397701,0.954753689,0.567883105,0.823109215,0.786979277,0.61697943,0.934859633,0.355017559,31769.1,36691,1.47
422,1/18/2050,0.29808243,0.954540133,0.569063284,0.82229373,0.788305056,0.6152846,0.935874341,0.352333957,36636.7,37452.9,0
423,1/18/2050,0.298767005,0.954326085,0.570242293,0.821476553,0.789627184,0.613586921,0.936881346,0.349647455,37311.5,37733.7,0
424,1/18/2050,0.299451427,0.954111546,0.571420128,0.820657686,0.790945657,0.611886401,0.93788064,0.346958075,31006.2,24691.9,26.18
425,1/18/2050,0.300135694,0.953896517,0.572596787,0.81983713,0.792260467,0.610183048,0.938872213,0.344265839,24084.5,26048.6,30.98
426,1/18/2050,0.300819808,0.953680997,0.573772268,0.819014887,0.793571609,0.60847687,0.939856058,0.341570769,24387.9,29336.5,30.98
427,1/18/2050,0.301503766,0.953464986,0.574946568,0.818190958,0.794879077,0.606767875,0.940832167,0.338872888,23768.3,28298.9,30.98
428,1/18/2050,0.302187569,0.953248484,0.576119685,0.817365346,0.796182864,0.60505607,0.941800531,0.336172217,22387.2,25161.7,30.98
429,1/18/2050,0.302871217,0.953031493,0.577291617,0.816538051,0.797482965,0.603341463,0.942761143,0.333468779,19300.7,23739.3,30.98
430,1/18/2050,0.303554709,0.95281401,0.57846236,0.815709077,0.798779373,0.601624063,0.943713995,0.330762596,17803.8,21731.4,27.49
431,1/18/2050,0.304238045,0.952596038,0.579631913,0.814878424,0.800072083,0.599903878,0.944659079,0.328053691,17055.6,19358.5,27.49
432,1/18/2050,0.304921225,0.952377576,0.580800273,0.814046094,0.801361088,0.598180914,0.945596387,0.325342085,16794.5,17504.7,27.49
433,1/19/2050,0.305604247,0.952158623,0.581967439,0.813212088,0.802646383,0.596455182,0.946525912,0.322627801,16607.8,16052.1,27.49
434,1/19/2050,0.306287112,0.951939181,0.583133406,0.812376409,0.803927962,0.594726687,0.947447645,0.319910861,16184.1,15346.2,27.49
435,1/19/2050,0.30696982,0.951719249,0.584298174,0.811539059,0.805205818,0.592995439,0.94836158,0.317191289,16298,15000.5,27.49
436,1/19/2050,0.30765237,0.951498828,0.585461739,0.810700039,0.806479946,0.591261445,0.949267708,0.314469105,16550.5,15113.2,27.49
437,1/19/2050,0.308334761,0.951277917,0.586624099,0.80985935,0.80775034,0.589524713,0.950166023,0.311744333,15655.7,15597,27.49
438,1/19/2050,0.309016994,0.951056516,0.587785252,0.809016994,0.809016994,0.587785252,0.951056516,0.309016994,15149.2,17256.8,27.49
439,1/19/2050,0.309699068,0.950834627,0.588945196,0.808172974,0.810279903,0.58604307,0.951939181,0.306287112,15269.7,20353.6,27.49
440,1/19/2050,0.310380983,0.950612248,0.590103928,0.807327291,0.811539059,0.584298174,0.95281401,0.303554709,16568.9,22485.6,25.32
441,1/19/2050,0.311062738,0.95038938,0.591261445,0.806479946,0.812794458,0.582550572,0.953680997,0.300819808,24425.7,26562.9,20.96
442,1/19/2050,0.311744333,0.950166023,0.592417745,0.805630942,0.814046094,0.580800273,0.954540133,0.29808243,29321.7,31458.9,20.96
443,1/19/2050,0.312425767,0.949942177,0.593572827,0.80478028,0.81529396,0.579047286,0.955391412,0.295342598,33539.3,35676.5,20.96
444,1/19/2050,0.313107041,0.949717843,0.594726687,0.803927962,0.816538051,0.577291617,0.956234827,0.292600336,36046.8,38184,20.96
445,1/19/2050,0.313788154,0.94949302,0.595879323,0.803073989,0.817778362,0.575533275,0.95707037,0.289855665,36117.2,38254.4,20.96
446,1/19/2050,0.314469105,0.949267708,0.597030733,0.802218364,0.819014887,0.573772268,0.957898036,0.287108608,36491.9,38420.3,20.9
447,1/19/2050,0.315149894,0.949041908,0.598180914,0.801361088,0.820247619,0.572008605,0.958717817,0.284359187,32596.7,34733.9,20.96
448,1/19/2050,0.315830522,0.94881562,0.599329865,0.800502163,0.821476553,0.570242293,0.959529706,0.281607426,29678.9,25063.8,24.76
449,1/19/2050,0.316510987,0.948588844,0.600477582,0.799641591,0.822701684,0.568473341,0.960333698,0.278853347,24162.8,27247.7,27.7
450,1/19/2050,0.317191289,0.94836158,0.601624063,0.798779373,0.823923006,0.566701756,0.961129784,0.276096973,20699.6,30213.3,27.7
451,1/19/2050,0.317871427,0.948133828,0.602769307,0.797915511,0.825140512,0.564927548,0.961917959,0.273338326,16418.2,28557,27.7
452,1/19/2050,0.318551403,0.947905588,0.603913309,0.797050008,0.826354199,0.563150724,0.962698216,0.270577429,12728.6,25136.5,27.7
453,1/19/2050,0.319231214,0.94767686,0.60505607,0.796182864,0.827564059,0.561371293,0.963470549,0.267814305,11955.1,23587.1,27.7
454,1/19/2050,0.319910861,0.947447645,0.606197585,0.795314082,0.828770087,0.559589262,0.964234951,0.265048977,11855.6,21533,30.26
455,1/19/2050,0.320590344,0.947217943,0.607337852,0.794443663,0.829972278,0.557804641,0.964991416,0.262281466,11364.4,19120.2,30.26
456,1/19/2050,0.321269662,0.946987753,0.60847687,0.793571609,0.831170626,0.556017437,0.965739938,0.259511797,12191.2,17150.1,30.26
457,1/20/2050,0.321948814,0.946757076,0.609614636,0.792697922,0.832365126,0.554227658,0.96648051,0.256739992,13326.3,15641.4,29.6
458,1/20/2050,0.322627801,0.946525912,0.610751147,0.791822604,0.833555772,0.552435313,0.967213127,0.253966073,14175.4,14915.1,29.6
459,1/20/2050,0.323306622,0.946294261,0.611886401,0.790945657,0.834742558,0.55064041,0.967937783,0.251190064,16556,14541.8,29.6
460,1/20/2050,0.323985276,0.946062123,0.613020396,0.790067082,0.835925479,0.548842958,0.968654471,0.248411987,19097.1,14595.5,29.48
461,1/20/2050,0.324663764,0.945829499,0.61415313,0.789186881,0.83710453,0.547042965,0.969363186,0.245631866,20502.3,14989.5,29.48
462,1/20/2050,0.325342085,0.945596387,0.6152846,0.788305056,0.838279705,0.545240439,0.970063922,0.242849722,21793.7,16566.8,29.6
463,1/20/2050,0.326020238,0.94536279,0.616414804,0.787421609,0.839450999,0.543435388,0.970756673,0.24006558,23268.2,19319.5,29.6
464,1/20/2050,0.326698224,0.945128706,0.617543739,0.786536541,0.840618406,0.541627821,0.971441433,0.237279461,27775.1,22077.5,24.31
465,1/20/2050,0.327376041,0.944894136,0.618671403,0.785649855,0.84178192,0.539817746,0.972118197,0.23449139,29406.7,29569.4,24.22
466,1/20/2050,0.328053691,0.944659079,0.619797795,0.784761552,0.842941537,0.538005172,0.972786959,0.231701388,31359,29883.3,24.22
467,1/20/2050,0.328731171,0.944423537,0.62092291,0.783871635,0.844097251,0.536190106,0.973447713,0.228909479,32647.9,30217,24.15
468,1/20/2050,0.329408482,0.944187509,0.622046748,0.782980104,0.845249057,0.534372558,0.974100455,0.226115686,28563.7,28874.1,24.22
469,1/20/2050,0.330085624,0.943950995,0.623169306,0.782086962,0.84639695,0.532552536,0.974745179,0.223320031,27140.6,27135.7,24.22
470,1/20/2050,0.330762596,0.943713995,0.624290582,0.78119221,0.847540923,0.530730048,0.975381879,0.220522538,25853,25844.5,24.22
471,1/20/2050,0.331439398,0.94347651,0.625410573,0.780295851,0.848680972,0.528905103,0.976010551,0.21772323,31145.8,26936.1,24.22
472,1/20/2050,0.332116029,0.94323854,0.626529277,0.779397886,0.849817092,0.527077709,0.976631188,0.21492213,29636.7,24550.1,26.96
473,1/20/2050,0.33279249,0.943000084,0.627646692,0.778498318,0.850949276,0.525247874,0.977243787,0.212119261,30169.1,26582.6,28.66
474,1/20/2050,0.333468779,0.942761143,0.628762815,0.777597147,0.852077521,0.523415607,0.977848342,0.209314646,30636.1,29375,28.76
475,1/20/2050,0.334144897,0.942521718,0.629877644,0.776694376,0.853201821,0.521580917,0.978444847,0.206508308,30812.6,27548.8,28.66
476,1/20/2050,0.334820842,0.942281807,0.630991177,0.775790007,0.85432217,0.519743812,0.979033299,0.20370027,30766.8,24204.6,28.49
477,1/20/2050,0.335496616,0.942041411,0.632103411,0.774884041,0.855438563,0.517904301,0.979613692,0.200890555,30274.6,22671.2,28.49
478,1/20/2050,0.336172217,0.941800531,0.633214345,0.773976481,0.856550996,0.516062391,0.980186021,0.198079187,29671.9,20999.9,29.86
479,1/20/2050,0.336847645,0.941559167,0.634323976,0.773067328,0.857659463,0.514218092,0.980750282,0.195266188,29348.1,19088.7,27.83
480,1/20/2050,0.3375229,0.941317318,0.635432301,0.772156584,0.858763958,0.512371412,0.98130647,0.192451582,29246.2,19192,27.41
481,1/21/2050,0.338197981,0.941074984,0.636539319,0.771244252,0.859864478,0.51052236,0.981854581,0.189635392,28760.9,18446.3,27.41
482,1/21/2050,0.338872888,0.940832167,0.637645026,0.770330332,0.860961016,0.508670944,0.98239461,0.186817641,23402.4,15199.3,27.91
483,1/21/2050,0.33954762,0.940588865,0.638749422,0.769414827,0.862053568,0.506817173,0.982926552,0.183998352,20505.2,14643.3,28.5
484,1/21/2050,0.340222179,0.94034508,0.639852503,0.768497739,0.863142128,0.504961055,0.983450403,0.181177548,21639.2,14356.8,28.12
485,1/21/2050,0.340896562,0.940100811,0.640954268,0.767579069,0.864226692,0.503102599,0.98396616,0.178355253,23185.5,14452,27.56
486,1/21/2050,0.341570769,0.939856058,0.642054713,0.766658819,0.865307254,0.501241813,0.984473817,0.17553149,22017.5,14877.2,28.49
487,1/21/2050,0.342244801,0.939610822,0.643153837,0.765736992,0.86638381,0.499378707,0.98497337,0.172706283,22427.1,15924.7,28.69
488,1/21/2050,0.342918657,0.939365102,0.644251638,0.764813589,0.867456355,0.497513289,0.985464816,0.169879653,26361,25157,27.41
489,1/21/2050,0.343592336,0.939118899,0.645348113,0.763888613,0.868524883,0.495645567,0.98594815,0.167051626,30557.3,31252.6,27.41
490,1/21/2050,0.344265839,0.938872213,0.64644326,0.762962064,0.869589389,0.49377555,0.986423368,0.164222223,30721,31221.2,27.41
491,1/21/2050,0.344939165,0.938625044,0.647537077,0.762033945,0.87064987,0.491903247,0.986890467,0.161391468,28647.1,29974.5,27.41
492,1/21/2050,0.345612313,0.938377392,0.648629561,0.761104259,0.871706319,0.490028666,0.987349442,0.158559385,26090.9,28004.5,27.41
493,1/21/2050,0.346285283,0.938129257,0.64972071,0.760173006,0.872758732,0.488151817,0.98780029,0.155725997,23154.4,26878.5,27.41
494,1/21/2050,0.346958075,0.93788064,0.650810523,0.759240188,0.873807104,0.486272707,0.988243008,0.152891327,22456.7,29784.9,27.41
495,1/21/2050,0.347630689,0.93763154,0.651898996,0.758305808,0.87485143,0.484391346,0.98867759,0.150055398,18562.2,23697,27.41
496,1/21/2050,0.348303124,0.937381957,0.652986127,0.757369868,0.875891705,0.482507742,0.989104035,0.147218235,15474,21786.1,27.94
497,1/21/2050,0.348975379,0.937131893,0.654071915,0.756432369,0.876927925,0.480621904,0.989522337,0.144379859,5278.4,22721.6,35.17
498,1/21/2050,0.349647455,0.936881346,0.655156357,0.755493314,0.877960085,0.47873384,0.989932495,0.141540295,4899.4,24635.8,35.17
499,1/21/2050,0.350319351,0.936630318,0.656239451,0.754552704,0.878988179,0.47684356,0.990334504,0.138699566,4523.1,26313.9,35.17
500,1/21/2050,0.350991067,0.936378807,0.657321194,0.753610541,0.880012204,0.474951072,0.990728362,0.135857696,4380,25635.2,35.17
501,1/21/2050,0.351662603,0.936126815,0.658401585,0.752666828,0.881032154,0.473056385,0.991114064,0.133014707,5586.9,24199.7,35.17
502,1/21/2050,0.352333957,0.935874341,0.65948062,0.751721565,0.882048025,0.471159508,0.991491608,0.130170623,9654.1,22625,31.81
503,1/21/2050,0.353005131,0.935621386,0.660558299,0.750774756,0.883059812,0.469260449,0.991860991,0.127325467,16114.7,20421.7,29.42
504,1/21/2050,0.353676122,0.935367949,0.661634618,0.749826401,0.88406751,0.467359217,0.992222209,0.124479264,21145.2,18193.4,28.37
505,1/22/2050,0.354346932,0.935114031,0.662709576,0.748876504,0.885071115,0.465455822,0.992575261,0.121632036,23559.3,16315.7,26.35
506,1/22/2050,0.355017559,0.934859633,0.66378317,0.747925065,0.886070622,0.463550271,0.992920141,0.118783807,24941.9,16216.4,24.67
507,1/22/2050,0.355688004,0.934604753,0.664855398,0.746972088,0.887066026,0.461642574,0.993256849,0.1159346,26012.6,17314.6,24.67
508,1/22/2050,0.356358266,0.934349392,0.665926258,0.746017573,0.888057323,0.459732739,0.993585381,0.113084438,26596.9,17802.4,24.67
509,1/22/2050,0.357028344,0.934093551,0.666995747,0.745061523,0.889044508,0.457820776,0.993905735,0.110233346,27040,17088.9,24.67
510,1/22/2050,0.357698239,0.933837229,0.668063864,0.74410394,0.890027576,0.455906694,0.994217907,0.107381347,25558.4,14907,25.37
511,1/22/2050,0.35836795,0.933580426,0.669130606,0.743144825,0.891006524,0.4539905,0.994521895,0.104528463,22219.1,15723.4,27.86
512,1/22/2050,0.359037476,0.933323144,0.670195972,0.742184182,0.891981346,0.452072204,0.994817698,0.101674719,22503.5,21175.9,24.67
513,1/22/2050,0.359706818,0.933065381,0.671259958,0.741222011,0.892952039,0.450151815,0.995105311,0.098820139,22787.9,23357.5,24.67
514,1/22/2050,0.360375974,0.932807138,0.672322562,0.740258315,0.893918597,0.448229342,0.995384734,0.095964745,28277.1,26933,24.67
515,1/22/2050,0.361044945,0.932548416,0.673383783,0.739293095,0.894881015,0.446304793,0.995655963,0.093108561,31869.8,29500.7,24.67
516,1/22/2050,0.361713731,0.932289213,0.674443619,0.738326354,0.895839291,0.444378178,0.995918996,0.09025161,31646.7,29436.9,24.67
517,1/22/2050,0.36238233,0.932029531,0.675502066,0.737358094,0.896793418,0.442449506,0.996173832,0.087393917,29349.5,27139.7,24.67
518,1/22/2050,0.363050743,0.93176937,0.676559124,0.736388316,0.897743394,0.440518784,0.996420468,0.084535504,31508,29972.5,24.67
519,1/22/2050,0.363718969,0.931508729,0.677614789,0.735417023,0.898689212,0.438586024,0.996658902,0.081676395,31105.9,28716.5,24.67
520,1/22/2050,0.364387008,0.931247608,0.67866906,0.734444217,0.89963087,0.436651232,0.996889132,0.078816614,26701.2,23371.2,24.67
521,1/22/2050,0.36505486,0.930986009,0.679721934,0.733469899,0.900568362,0.434714419,0.997111156,0.075956185,18179.3,23452.6,37.34
522,1/22/2050,0.365722523,0.930723931,0.680773409,0.732494072,0.901501684,0.432775593,0.997324973,0.07309513,12869.1,25229.5,38.4
523,1/22/2050,0.366389999,0.930461374,0.681823484,0.731516737,0.902430832,0.430834763,0.997530581,0.070233473,11164.8,26632.4,38.4
524,1/22/2050,0.367057286,0.930198338,0.682872155,0.730537897,0.903355802,0.428891938,0.997727977,0.067371239,9808.7,25862.7,38.4
525,1/22/2050,0.367724385,0.929934824,0.683919422,0.729557554,0.90427659,0.426947127,0.997917161,0.064508449,7635.2,24657.6,38.4
526,1/22/2050,0.368391294,0.929670831,0.68496528,0.72857571,0.90519319,0.42500034,0.99809813,0.061645129,5767.6,22728.9,31.84
527,1/22/2050,0.369058013,0.92940636,0.68600973,0.727592366,0.906105599,0.423051585,0.998270884,0.058781302,5234,20059.8,31.84
528,1/22/2050,0.369724543,0.929141411,0.687052767,0.726607525,0.907013813,0.421100871,0.998435421,0.05591699,5818.5,17471,31.84
529,1/23/2050,0.370390882,0.928875984,0.688094391,0.725621188,0.907917827,0.419148207,0.998591739,0.053052218,6397.3,14927.9,31.84
530,1/23/2050,0.371057031,0.928610079,0.689134599,0.724633359,0.908817637,0.417193603,0.998739838,0.05018701,6580,14198,31.84
531,1/23/2050,0.371722989,0.928343697,0.690173388,0.723644038,0.90971324,0.415237066,0.998879716,0.047321388,6627.6,13834.6,31.81
532,1/23/2050,0.372388756,0.928076836,0.691210758,0.722653228,0.91060463,0.413278608,0.999011371,0.044455377,6913.7,13896.6,31.56
533,1/23/2050,0.373054331,0.927809499,0.692246704,0.721660932,0.911491804,0.411318236,0.999134803,0.041589,7501,14359.1,31.56
534,1/23/2050,0.373719715,0.927541684,0.693281227,0.72066715,0.912374758,0.409355959,0.999250011,0.038722281,9204.6,15996.2,31.84
535,1/23/2050,0.374384906,0.927273391,0.694314323,0.719671885,0.913253487,0.407391787,0.999356994,0.035855243,9566.2,19147.9,31.84
536,1/23/2050,0.375049904,0.927004622,0.69534599,0.718675139,0.914127988,0.405425728,0.999455751,0.03298791,11167.1,21274.8,31.84
537,1/23/2050,0.37571471,0.926735376,0.696376226,0.717676914,0.914998257,0.403457793,0.999546281,0.030120305,11885.8,21807.5,29.62
538,1/23/2050,0.376379322,0.926465653,0.697405029,0.716677212,0.915864288,0.401487989,0.999628583,0.027252452,13840.4,21977.9,29.44
539,1/23/2050,0.377043741,0.926195453,0.698432396,0.715676035,0.916726079,0.399516327,0.999702657,0.024384375,12775,22483.4,29.47
540,1/23/2050,0.377707965,0.925924777,0.699458327,0.714673386,0.917583626,0.397542814,0.999768502,0.021516097,16684.3,22950,29.34
541,1/23/2050,0.378371995,0.925653625,0.700482818,0.713669266,0.918436924,0.395567461,0.999826118,0.018647643,17491,23197.7,28.82
542,1/23/2050,0.379035831,0.925381996,0.701505868,0.712663677,0.91928597,0.393590277,0.999875503,0.015779034,16697.7,23042.5,29.45
543,1/23/2050,0.379699472,0.925109891,0.702527474,0.711656622,0.920130759,0.39161127,0.999916659,0.012910296,15712.5,23333.7,29.47
544,1/23/2050,0.380362917,0.924837311,0.703547635,0.710648103,0.920971288,0.38963045,0.999949583,0.010041452,12740.6,24602.5,31.84
545,1/23/2050,0.381026167,0.924564254,0.704566347,0.709638121,0.921807552,0.387647825,0.999974277,0.007172524,5923.5,26465.4,31.84
546,1/23/2050,0.38168922,0.924290722,0.70558361,0.708626678,0.922639549,0.385663406,0.99999074,0.004303538,4443.1,29410.8,33.92
547,1/23/2050,0.382352077,0.924016715,0.706599421,0.707613778,0.923467273,0.383677201,0.999998971,0.001434517,3242.1,28162,31.84
548,1/23/2050,0.383014738,0.923742232,0.707613778,0.706599421,0.924290722,0.38168922,0.999998971,-0.001434517,2575.3,24881.3,31.84
549,1/23/2050,0.383677201,0.923467273,0.708626678,0.70558361,0.925109891,0.379699472,0.99999074,-0.004303538,1985.2,23281.9,31.84
550,1/23/2050,0.384339468,0.92319184,0.709638121,0.704566347,0.925924777,0.377707965,0.999974277,-0.007172524,1433.6,21311.7,31.06
551,1/23/2050,0.385001536,0.922915932,0.710648103,0.703547635,0.926735376,0.37571471,0.999949583,-0.010041452,1332.4,18899.3,30.99
552,1/23/2050,0.385663406,0.922639549,0.711656622,0.702527474,0.927541684,0.373719715,0.999916659,-0.012910296,1527.1,17004.1,30.64
553,1/24/2050,0.386325078,0.922362691,0.712663677,0.701505868,0.928343697,0.371722989,0.999875503,-0.015779034,1979.1,15616.9,30.64
554,1/24/2050,0.386986551,0.922085359,0.713669266,0.700482818,0.929141411,0.369724543,0.999826118,-0.018647643,2588.7,14933.5,30.21
555,1/24/2050,0.387647825,0.921807552,0.714673386,0.699458327,0.929934824,0.367724385,0.999768502,-0.021516097,4176,14549.7,29.48
556,1/24/2050,0.3883089,0.921529271,0.715676035,0.698432396,0.930723931,0.365722523,0.999702657,-0.024384375,6503.8,14571.5,28.91
557,1/24/2050,0.388969775,0.921250517,0.716677212,0.697405029,0.931508729,0.363718969,0.999628583,-0.027252452,8653.6,15047.8,28.91
558,1/24/2050,0.38963045,0.920971288,0.717676914,0.696376226,0.932289213,0.361713731,0.999546281,-0.030120305,10873.7,16681.2,30.09
559,1/24/2050,0.390290924,0.920691585,0.718675139,0.69534599,0.933065381,0.359706818,0.999455751,-0.03298791,13334.7,19535,30.64
560,1/24/2050,0.390951197,0.920411409,0.719671885,0.694314323,0.933837229,0.357698239,0.999356994,-0.035855243,18468.4,21768.5,24.01
561,1/24/2050,0.39161127,0.920130759,0.72066715,0.693281227,0.934604753,0.355688004,0.999250011,-0.038722281,22637.5,28602.6,23.2
562,1/24/2050,0.392271141,0.919849636,0.721660932,0.692246704,0.935367949,0.353676122,0.999134803,-0.041589,22125.9,28185.7,23.2
563,1/24/2050,0.39293081,0.919568039,0.722653228,0.691210758,0.936126815,0.351662603,0.999011371,-0.044455377,21641.1,28228.5,23.2
564,1/24/2050,0.393590277,0.91928597,0.723644038,0.690173388,0.936881346,0.349647455,0.998879716,-0.047321388,21595.9,28586.9,23.2
565,1/24/2050,0.394249541,0.919003427,0.724633359,0.689134599,0.93763154,0.347630689,0.998739838,-0.05018701,22447.5,27903.4,23.2
566,1/24/2050,0.394908603,0.918720412,0.725621188,0.688094391,0.938377392,0.345612313,0.998591739,-0.053052218,25773.5,27084.8,23.2
567,1/24/2050,0.395567461,0.918436924,0.726607525,0.687052767,0.939118899,0.343592336,0.998435421,-0.05591699,26114.9,24940.6,23.2
568,1/24/2050,0.396226116,0.918152964,0.727592366,0.68600973,0.939856058,0.341570769,0.998270884,-0.058781302,24406.2,23717.5,26.18
569,1/24/2050,0.396884567,0.917868531,0.72857571,0.68496528,0.940588865,0.33954762,0.99809813,-0.061645129,19085.9,25679.9,27.78
570,1/24/2050,0.397542814,0.917583626,0.729557554,0.683919422,0.941317318,0.3375229,0.997917161,-0.064508449,19273.3,28987.3,28.02
571,1/24/2050,0.398200857,0.917298249,0.730537897,0.682872155,0.942041411,0.335496616,0.997727977,-0.067371239,19147.4,27672.3,27.78
572,1/24/2050,0.398858694,0.9170124,0.731516737,0.681823484,0.942761143,0.333468779,0.997530581,-0.070233473,19597.4,24449,27.78
573,1/24/2050,0.399516327,0.916726079,0.732494072,0.680773409,0.94347651,0.331439398,0.997324973,-0.07309513,19843.7,23001.4,27.78
574,1/24/2050,0.400173753,0.916439287,0.733469899,0.679721934,0.944187509,0.329408482,0.997111156,-0.075956185,19868.4,21240,29.98
575,1/24/2050,0.400830974,0.916152023,0.734444217,0.67866906,0.944894136,0.327376041,0.996889132,-0.078816614,19646.2,18842.4,29.98
576,1/24/2050,0.401487989,0.915864288,0.735417023,0.677614789,0.945596387,0.325342085,0.996658902,-0.081676395,18774.4,16932,29.98
577,1/25/2050,0.402144797,0.915576082,0.736388316,0.676559124,0.946294261,0.323306622,0.996420468,-0.084535504,17635,15638,29.98
578,1/25/2050,0.402801399,0.915287405,0.737358094,0.675502066,0.946987753,0.321269662,0.996173832,-0.087393917,16190.8,14950.1,29.98
579,1/25/2050,0.403457793,0.914998257,0.738326354,0.674443619,0.94767686,0.319231214,0.995918996,-0.09025161,14529.6,14518.6,29.98
580,1/25/2050,0.404113979,0.914708638,0.739293095,0.673383783,0.94836158,0.317191289,0.995655963,-0.093108561,11490.5,14451.2,29.98
581,1/25/2050,0.404769958,0.914418548,0.740258315,0.672322562,0.949041908,0.315149894,0.995384734,-0.095964745,8418.3,14885.8,29.98
582,1/25/2050,0.405425728,0.914127988,0.741222011,0.671259958,0.949717843,0.313107041,0.995105311,-0.098820139,6417.9,16447.9,29.98
583,1/25/2050,0.40608129,0.913836958,0.742184182,0.670195972,0.95038938,0.311062738,0.994817698,-0.101674719,5386.4,19436.6,30.69
584,1/25/2050,0.406736643,0.913545458,0.743144825,0.669130606,0.951056516,0.309016994,0.994521895,-0.104528463,11022.1,22892.2,23.86
585,1/25/2050,0.407391787,0.913253487,0.74410394,0.668063864,0.951719249,0.30696982,0.994217907,-0.107381347,16813.4,30102.6,22.76
586,1/25/2050,0.408046721,0.912961047,0.745061523,0.666995747,0.952377576,0.304921225,0.993905735,-0.110233346,17395.7,30684.9,22.76
587,1/25/2050,0.408701445,0.912668137,0.746017573,0.665926258,0.953031493,0.302871217,0.993585381,-0.113084438,14789,28078.2,22.76
588,1/25/2050,0.409355959,0.912374758,0.746972088,0.664855398,0.953680997,0.300819808,0.993256849,-0.1159346,14369.6,27658.8,22.76
589,1/25/2050,0.410010262,0.912080909,0.747925065,0.66378317,0.954326085,0.298767005,0.992920141,-0.118783807,16833.3,30122.5,22.76
590,1/25/2050,0.410664354,0.911786591,0.748876504,0.662709576,0.954966755,0.296712819,0.992575261,-0.121632036,20725.6,34014.8,22.76
591,1/25/2050,0.411318236,0.911491804,0.749826401,0.661634618,0.955603003,0.29465726,0.992222209,-0.124479264,22684.6,35973.8,22.76
592,1/25/2050,0.411971905,0.911196548,0.750774756,0.660558299,0.956234827,0.292600336,0.991860991,-0.127325467,18531.1,24092.2,27
593,1/25/2050,0.412625363,0.910900823,0.751721565,0.65948062,0.956862223,0.290542057,0.991491608,-0.130170623,11647.7,25809,29.98
594,1/25/2050,0.413278608,0.91060463,0.752666828,0.658401585,0.957485188,0.288482433,0.991114064,-0.133014707,12691.2,28670.3,29.98
595,1/25/2050,0.41393164,0.910307968,0.753610541,0.657321194,0.958103721,0.286421473,0.990728362,-0.135857696,13634.9,27558.2,29.98
596,1/25/2050,0.41458446,0.910010838,0.754552704,0.656239451,0.958717817,0.284359187,0.990334504,-0.138699566,13884.6,24208.9,29.98
597,1/25/2050,0.415237066,0.90971324,0.755493314,0.655156357,0.959327474,0.282295585,0.989932495,-0.141540295,14156.3,22680.4,29.98
598,1/25/2050,0.415889459,0.909415173,0.756432369,0.654071915,0.95993269,0.280230675,0.989522337,-0.144379859,14315.9,20931,35.36
599,1/25/2050,0.416541638,0.909116639,0.757369868,0.652986127,0.96053346,0.278164468,0.989104035,-0.147218235,14994.5,18611.8,35.36
600,1/25/2050,0.417193603,0.908817637,0.758305808,0.651898996,0.961129784,0.276096973,0.98867759,-0.150055398,15486.6,16764.6,35.36
601,1/26/2050,0.417845353,0.908518168,0.759240188,0.650810523,0.961721657,0.2740282,0.988243008,-0.152891327,15395.6,15503.9,35.36
602,1/26/2050,0.418496887,0.908218231,0.760173006,0.64972071,0.962309077,0.271958158,0.98780029,-0.155725997,14459.4,14733.3,35.36
603,1/26/2050,0.419148207,0.907917827,0.761104259,0.648629561,0.962892042,0.269886856,0.987349442,-0.158559385,11920.6,14327.6,35.36
604,1/26/2050,0.419799311,0.907616956,0.762033945,0.647537077,0.963470549,0.267814305,0.986890467,-0.161391468,9266.5,14370.8,35.36
605,1/26/2050,0.420450199,0.907315618,0.762962064,0.64644326,0.964044594,0.265740514,0.986423368,-0.164222223,8528.3,14676.9,35.36
